Price,Close,High,Return
Ticker,SPY,SPY,
Date,,,
2020-11-13,334.76812744140625,335.5159923139656,0.01384450815840399
2020-11-16,338.9468688964844,339.1431784222475,0.012482494934675348
2020-11-17,337.1239318847656,338.3392479801234,-0.005378238240269728
2020-11-18,333.06671142578125,337.9466054590558,-0.012034804044618208
2020-11-19,334.46893310546875,334.8428655004106,0.004210032499750271
2020-11-20,332.1786193847656,334.41291369211046,-0.00684761271977663
2020-11-23,334.16973876953125,335.44114300658487,0.005994122645381017
2020-11-24,339.5545959472656,340.1061513887323,0.01611413767614711
2020-11-25,339.03106689453125,339.4984896368671,-0.0015418111225202757
2020-11-27,339.9752502441406,340.45200201380095,0.0027849464011011626
2020-11-30,338.4701843261719,339.4611183466707,-0.004426986720027282
2020-12-01,342.1721496582031,343.7239966571473,0.010937345454522518
2020-12-02,342.8919982910156,343.05090605398885,0.002103761611023991
2020-12-03,342.7984313964844,344.20069937126203,-0.0002728757013800154
2020-12-04,345.75262451171875,345.75262451171875,0.00861787232572686
2020-12-07,345.04205322265625,345.5375200974796,-0.002055143587314734
2020-12-08,346.0517272949219,346.62196928340217,0.0029262348251042347
2020-12-09,342.9480895996094,346.8744237219669,-0.008968710312685202
2020-12-10,342.8357849121094,343.89213600645746,-0.0003274684738180378
2020-12-11,342.433837890625,342.84517212407616,-0.0011724185139757592
2020-12-14,340.9006652832031,345.7057549342707,-0.004477281266554001
2020-12-15,345.509521484375,345.509521484375,0.01351964566376851
2020-12-16,346.0517272949219,346.9772150929157,0.0015692933966551248
2020-12-17,347.98687744140625,348.1925445911866,0.005592083477263365
2020-12-18,346.5973815917969,348.44687852655625,-0.003992954733884613
2020-12-21,345.3581237792969,355.3097313629829,-0.0035754967530583492
2020-12-22,344.77593994140625,345.7992612624015,-0.0016857395202397596
2020-12-23,345.0859375,347.01052858551856,0.0008991275860097403
2020-12-24,346.4283752441406,346.456539006664,0.0038901548810306164
2020-12-28,349.40447998046875,349.79877265593797,0.008590822660617059
2020-12-29,348.7378845214844,351.12252143258945,-0.0019078045565461554
2020-12-30,349.23553466796875,350.27765138004753,0.0014270033987480168
2020-12-31,351.0098571777344,351.74214362403853,0.005080589841616634
2021-01-04,346.2312316894531,352.48384487733864,-0.013613935308550595
2021-01-05,348.6158447265625,349.71428879033505,0.0068873423852422455
2021-01-06,350.7000732421875,353.92028318581686,0.005978582290944834
2021-01-07,355.91058349609375,356.6616362990513,0.014857454136623316
2021-01-08,357.9385070800781,358.1544197473745,0.005697845689398129
2021-01-11,355.525634765625,357.30000906515437,-0.006741024692024311
2021-01-12,355.60076904296875,356.6240907084926,0.00021133293916553164
2021-01-13,356.5583801269531,357.5629068084497,0.002692938731717609
2021-01-14,355.3097229003906,357.8164125177031,-0.0035019713352912873
2021-01-15,352.7185363769531,354.48351318021776,-0.007292754339187968
2021-01-19,355.4880065917969,356.03254408653163,0.007851785288323976
2021-01-20,360.4075622558594,361.2525037596756,0.01383887943570361
2021-01-21,360.7361755371094,361.4027657345719,0.0009117824254107898
2021-01-22,359.4593811035156,360.632919080556,-0.003539413344649134
2021-01-25,360.8769836425781,361.2337150808615,0.003943707171337518
2021-01-26,360.3137512207031,362.24773968136293,-0.0015607324584403504
2021-01-27,351.5074462890625,357.0559366459117,-0.0244406573487852
2021-01-28,354.5304870605469,358.5674458479417,0.00860021829807378
2021-01-29,347.4329528808594,353.62923889213613,-0.020019531292030712
2021-02-01,353.2161560058594,354.2582439511402,0.01664552276071274
2021-02-02,358.210693359375,359.77855258361063,0.014140172437165477
2021-02-03,358.4924011230469,360.22924312786756,0.0007864303575919607
2021-02-04,362.56689453125,362.61382458833737,0.011365633958876131
2021-02-05,363.9938659667969,364.70738612067305,0.00393574663619467
2021-02-08,366.6227111816406,366.6696412467501,0.0072222239456187776
2021-02-09,366.3785705566406,366.97943577644804,-0.0006659178974841584
2021-02-10,366.2189025878906,368.2843406618065,-0.00043580051231550954
2021-02-11,366.8104553222656,367.7305195232784,0.0016152982005974703
2021-02-12,368.6223449707031,368.86642136761486,0.004939580162309332
2021-02-16,368.3031005859375,370.0587372438281,-0.0008660472950737796
2021-02-17,368.3876037597656,368.6410776048561,0.00022943921377183152
2021-02-18,366.81976318359375,367.57081593709944,-0.00425595367534215
2021-02-19,366.1719665527344,368.37822340228036,-0.0017659807237134784
2021-02-22,363.3554992675781,365.78706636941433,-0.007691651853284687
2021-02-23,363.7966613769531,365.1579764734016,0.001214133569642506
2021-02-24,367.8055419921875,368.23742456544716,0.011019564061035991
2021-02-25,358.94305419921875,367.9089027081958,-0.02409557981363153
2021-02-26,357.0934753417969,361.9941706014899,-0.005152847605724431
2021-03-01,365.74951171875,367.00756958868834,0.024240253532126
2021-03-02,362.89544677734375,366.20951635828743,-0.007803332198570212
2021-03-03,358.0885925292969,363.1676382026921,-0.01324583785972977
2021-03-04,353.6573486328125,360.5107976486154,-0.012374713936529114
2021-03-05,360.1634826660156,361.2243655188771,0.01839671664778031
2021-03-08,358.37030029296875,363.96572081237963,-0.004978801181544923
2021-03-09,363.4869689941406,366.05935505407604,0.014277602516137522
2021-03-10,365.74951171875,367.45818981593476,0.006224549757231745
2021-03-11,369.45782470703125,371.4481400243265,0.010138941733250473
2021-03-12,369.9554443359375,370.0962631426303,0.0013468915682077753
2021-03-15,372.1617431640625,372.4246145165114,0.0059636879573032875
2021-03-16,371.6922912597656,373.49482931249094,-0.0012614190279357507
2021-03-17,372.95977783203125,373.7671582322049,0.0034100426672012407
2021-03-18,367.53326416015625,372.45272533559404,-0.014549862999754692
2021-03-19,366.8532409667969,368.8218193496059,-0.0018502357736606134
2021-03-22,369.7825012207031,371.1765310468923,0.0079848286093549
2021-03-23,366.87200927734375,370.6019451485777,-0.00787082118205007
2021-03-24,365.0070495605469,369.9332235216571,-0.005083406936578272
2021-03-25,367.0604553222656,367.86105171901727,0.005625660556942469
2021-03-26,372.9757080078125,373.3807204282329,0.016115200097906124
2021-03-29,372.78729248046875,373.70094180555833,-0.0005051683616343894
2021-03-30,371.7982482910156,372.476421181787,-0.0026531059652601385
2021-03-31,373.3052673339844,374.87826163220427,0.004053324753131138
2021-04-01,377.336669921875,377.3932106851928,0.010799211638993222
2021-04-05,382.7525329589844,383.29885400017923,0.014352866998669
2021-04-06,382.5265808105469,383.5815101611163,-0.0005903348220603899
2021-04-07,382.9692077636719,383.3177080666355,0.0011571142381454624
2021-04-08,384.787109375,384.8436213885164,0.004746861038629424
2021-04-09,387.5846252441406,387.7541900539522,0.0072702951865630805
2021-04-12,387.725830078125,387.9989618616138,0.00036432000855413094
2021-04-13,388.8749694824219,389.5060586179823,0.0029637937819755322
2021-04-14,387.5468444824219,389.91100661254103,-0.0034153008144691688
2021-04-15,391.7101135253906,391.98327408371046,0.010742621446263811
2021-04-16,393.01934814453125,393.63158073695655,0.003342355925808338
2021-04-19,391.0884704589844,392.52958434042637,-0.004912932899264755
2021-04-20,388.2250061035156,390.9753526745583,-0.007321781570569397
2021-04-21,391.89849853515625,392.10571882633735,0.009462276705228811
2021-04-22,388.31927490234375,392.56727686382516,-0.009133037371133024
2021-04-23,392.5295715332031,393.9518576113364,0.010842358087731263
2021-04-26,393.3489685058594,393.92354555457786,0.0020874783254054563
2021-04-27,393.2642822265625,393.8482876457861,-0.00021529554181509702
2021-04-28,393.1512451171875,394.66772751504794,-0.00028743294136712727
2021-04-29,395.6566467285156,396.27830753244,0.006372615227458578
2021-04-30,393.0570068359375,394.2249887660471,-0.006570444131479225
2021-05-03,393.90484619140625,395.4495560861126,0.0021570391590108873
2021-05-04,391.474609375,392.3976867595417,-0.006169603750509234
2021-05-05,391.59710693359375,393.3678933993313,0.0003129131638686111
2021-05-06,394.72412109375,394.85597284179886,0.007985284121842406
2021-05-07,397.5970153808594,398.25636051367763,0.007278233413121171
2021-05-10,393.659912109375,398.18104615174525,-0.009902245538017995
2021-05-11,390.1465148925781,391.144932028358,-0.008924955548485491
2021-05-12,381.8578186035156,388.6206915370808,-0.02124508607066422
2021-05-13,386.4448547363281,388.3946053507644,0.012012419045360101
2021-05-14,392.37884521484375,393.23598237358675,0.01535533571164871
2021-05-17,391.3804626464844,392.1999443668636,-0.002544435258258426
2021-05-18,388.0084533691406,391.889098423843,-0.008615681157261856
2021-05-19,386.9911193847656,387.1700836550942,-0.0026219376808451766
2021-05-20,391.1544189453125,392.42599680734656,0.010758126871659668
2021-05-21,390.8341369628906,393.90475704228044,-0.0008188121286868411
2021-05-24,394.81842041015625,395.901605655156,0.010194307688235371
2021-05-25,393.94244384765625,396.26895097253737,-0.0022186821009769764
2021-05-26,394.72412109375,395.2327290793563,0.001984242262547564
2021-05-27,394.9313659667969,396.27828325378084,0.0005250372651983692
2021-05-28,395.63787841796875,396.7775756907341,0.001788949959551367
2021-06-01,395.28936767578125,398.16216703605545,-0.0008808831540121353
2021-06-02,395.9110412597656,396.7587790236985,0.0015727050480505156
2021-06-03,394.4416198730469,395.5907453365851,-0.0037114938296318734
2021-06-04,398.0491638183594,398.3505803966398,0.009145951551648102
2021-06-07,397.6629638671875,398.218684493066,-0.0009702317861119969
2021-06-08,397.7477111816406,398.62367608473096,0.00021311342054319837
2021-06-09,397.1542663574219,398.670748464829,-0.0014920131720073115
2021-06-10,399.0004577636719,399.9612194878292,0.004648549852385386
2021-06-11,399.6597900390625,399.77281406304684,0.00165245994725427
2021-06-14,400.5546875,400.6582832934276,0.0022391481035659577
2021-06-15,399.8199157714844,400.74296443887135,-0.0018343855444598045
2021-06-16,397.587646484375,400.1873144028555,-0.005583186827504694
2021-06-17,397.4557800292969,398.44476909503226,-0.0003316663790843277
2021-06-18,392.0939025878906,394.84378856528497,-0.013490500606158085
2021-06-21,397.7071228027344,397.8961316944145,0.014316009960357645
2021-06-22,399.8333435058594,400.6743955844537,0.005346197191895996
2021-06-23,399.3513488769531,400.721562164144,-0.0012054888286203713
2021-06-24,401.71380615234375,402.13903281565524,0.005915736310980968
2021-06-25,403.1407470703125,403.5943510511729,0.003552133125908963
2021-06-28,403.95343017578125,404.12352084549076,0.002015879345798277
2021-06-29,404.1708068847656,404.98348157153146,0.0005381231913039741
2021-06-30,404.5110168457031,405.1914084440255,0.000841747981650931
2021-07-01,406.7506408691406,406.9113013060619,0.005536620586755969
2021-07-02,409.859619140625,410.2187186889575,0.0076434502102840085
2021-07-06,409.1130676269531,410.13366936901446,-0.0018214810115648739
2021-07-07,410.55889892578125,410.8424122288662,0.0035340628624125348
2021-07-08,407.21368408203125,407.97912100687654,-0.008147953564038413
2021-07-09,411.560546875,411.86294950331046,0.010674648134106235
2021-07-12,413.0348205566406,413.2899854510831,0.003582155026362166
2021-07-13,411.62677001953125,413.75299018145046,-0.0034090359142402438
2021-07-14,412.2410888671875,413.8286888260553,0.0014924171419343768
2021-07-15,410.8330078125,411.57009635669465,-0.003415673722764523
2021-07-16,407.610595703125,412.0709344744528,-0.007843605669692666
2021-07-19,401.5910339355469,407.67675111926087,-0.014767922696402036
2021-07-20,407.345947265625,408.6311441190771,0.014330283407178346
2021-07-21,410.64398193359375,410.7857530174931,0.008096397399083743
2021-07-22,411.5039367675781,411.7496425597341,0.0020941615409413306
2021-07-23,415.737548828125,416.0777302775092,0.010288144735145277
2021-07-26,416.7580261230469,416.76748521847964,0.002454619020577642
2021-07-27,414.8586730957031,415.73750391705346,-0.004557447987295515
2021-07-28,414.6884765625,416.07760808361587,-0.00041025183813347965
2021-07-29,416.4084167480469,417.4951457718478,0.004147547575481303
2021-07-30,414.3860778808594,415.8507955565969,-0.00485662341549431
2021-08-02,413.5166931152344,416.67294497706865,-0.0020980066947976495
2021-08-03,416.88092041015625,417.00377330816036,0.008135650509239145
2021-08-04,414.830322265625,416.85257905279195,-0.004918906201113127
2021-08-05,417.4573669433594,417.54241229246264,0.006332817387568523
2021-08-06,418.1471862792969,418.57244186092436,0.0016524306206124884
2021-08-09,417.8069763183594,418.4401012607653,-0.000813612938460051
2021-08-10,418.32672119140625,419.04492033884367,0.0012439832327042488
2021-08-11,419.36614990234375,419.4606543295677,0.002484729419094167
2021-08-12,420.6230773925781,420.7648484891693,0.0029972077873405834
2021-08-13,421.3884582519531,421.40734760295675,0.001819635917552409
2021-08-16,422.3807067871094,422.5129899290873,0.002354712179997609
2021-08-17,419.6118469238281,420.48121842333336,-0.006555365381962885
2021-08-18,415.0193176269531,420.1695074920239,-0.010944708378809564
2021-08-19,415.66180419921875,416.8714147677765,0.0015480883539091828
2021-08-20,418.9693603515625,419.30011152026077,0.007957325207486488
2021-08-23,422.65484619140625,423.57148462942934,0.00879655217926012
2021-08-24,423.3257141113281,423.86436347828584,0.001587271330181439
2021-08-25,424.2140197753906,424.73375097001616,0.002098397603668589
2021-08-26,421.7098083496094,424.1667508989434,-0.005903179312902407
2021-08-27,425.48028564453125,425.85827457808426,0.008940928620270627
2021-08-30,427.35137939453125,428.14516482443,0.00439760386821586
2021-08-31,426.71820068359375,427.5970314113019,-0.0014816348828324832
2021-09-01,426.9449768066406,428.1829070686637,0.0005314423492683851
2021-09-02,428.258544921875,429.0712196793282,0.003076668391930326
2021-09-03,428.15460205078125,428.67436208841707,-0.00024271055960534138
2021-09-07,426.62371826171875,427.8994561664255,-0.0035755397273083966
2021-09-08,426.10394287109375,426.82214196874787,-0.0012183462109017773
2021-09-09,424.2801513671875,427.67265025884586,-0.004280156366583965
2021-09-10,420.9349365234375,426.6520953184334,-0.007884448124595211
2021-09-13,422.0121154785156,424.2234095652315,0.0025590153290071527
2021-09-14,419.7347412109375,423.6753194686664,-0.005396466556406354
2021-09-15,423.24072265625,423.74156454227085,0.008352850267284717
2021-09-16,422.56976318359375,423.69427095233397,-0.0015852904428603765
2021-09-17,418.45343017578125,422.2170474199511,-0.009741191553320094
2021-09-20,411.47607421875,413.8650594874036,-0.016674151659123115
2021-09-21,411.08740234375,415.14490196417194,-0.000944579525645417
2021-09-22,415.0974426269531,417.1546459669557,0.009754714594367275
2021-09-23,420.1409606933594,421.7620859387947,0.012150202695753176
2021-09-24,420.83294677734375,421.5534467584412,0.0016470331358371393
2021-09-27,419.6289978027344,420.9656722966532,-0.00286087147840719
2021-09-28,411.17266845703125,417.1641243937029,-0.020151918456499107
2021-09-29,411.86480712890625,414.3201605923596,0.0016833285015571686
2021-09-30,406.8308410644531,414.0641653463929,-0.01222237486019917
2021-10-01,411.6656188964844,413.3625721758853,0.011884000287149643
2021-10-04,406.35675048828125,411.4001631747813,-0.012896069442073221
2021-10-05,410.5849609375,412.8506998596454,0.010405168473608617
2021-10-06,412.2912902832031,412.4998545242253,0.004155849600060879
2021-10-07,415.8559265136719,418.7189190793424,0.008645916890507754
2021-10-08,415.0974426269531,417.0219390362654,-0.0018239102495845039
2021-10-11,412.09228515625,417.3727310686994,-0.007239643423686104
2021-10-12,411.0779724121094,413.42905838438793,-0.002461372805744322
2021-10-13,412.55682373046875,413.3815914777197,0.0035974958951991987
2021-10-14,419.4962158203125,419.6479015395719,0.016820451609782072
2021-10-15,422.6910705566406,423.06080996742446,0.0076159321963862325
2021-10-18,423.9425048828125,424.28377613402415,0.0029606358244660402
2021-10-19,427.213134765625,427.27947377226906,0.007714795862982848
2021-10-20,428.8910827636719,429.19445423350123,0.003927660133781652
2021-10-21,430.009765625,430.23727977934436,0.002608314572827286
2021-10-22,429.5641174316406,431.0335565531712,-0.0010363676106556197
2021-10-25,431.8677978515625,432.1996085621548,0.005362832523571948
2021-10-26,432.25653076171875,434.6550054429738,0.0009001201573493045
2021-10-27,430.3414611816406,433.3940673033118,-0.004430400569549353
2021-10-28,434.49383544921875,434.5696638486182,0.009649022095562065
2021-10-29,435.37548828125,435.66937034644053,0.0020291492308970316
2021-11-01,436.1244201660156,436.7501129516395,0.0017201976338223623
2021-11-02,437.88775634765625,438.20061723732414,0.004043195244534559
2021-11-03,440.5611267089844,440.96876584055,0.006105149830235579
2021-11-04,442.63726806640625,442.7225858638992,0.004712493299013465
2021-11-05,444.173095703125,446.1828811950466,0.003469720576009694
2021-11-08,444.55230712890625,445.7847429898878,0.000853746950118639
2021-11-09,443.0828552246094,445.15900851433014,-0.003305464578031714
2021-11-10,439.5182800292969,443.0828222028137,-0.008044940473956097
2021-11-11,439.6605224609375,441.10152251935335,0.00032363257253176236
2021-11-12,442.9786071777344,443.5379321122341,0.00754692438207627
2021-11-15,443.1302490234375,444.4385131848227,0.00034232318050131383
2021-11-16,444.884033203125,446.0311221054365,0.0039577171352045415
2021-11-17,443.8033447265625,444.7987479817009,-0.002429146464937526
2021-11-18,445.3106994628906,445.57614226905844,0.003396447445110695
2021-11-19,444.5143737792969,446.4577912366508,-0.001788247362019879
2021-11-22,443.2629699707031,448.9226154363342,-0.0028152156204853673
2021-11-23,443.8507080078125,444.7134042798618,0.0013259353407035768
2021-11-24,445.0357971191406,445.15904359654127,0.0026700173953699835
2021-11-26,435.11004638671875,439.7837491039773,-0.022303263685021335
2021-11-29,440.4473571777344,442.3054567152702,0.012266576778307448
2021-11-30,431.8773193359375,439.90700025957676,-0.019457575808176752
2021-12-01,427.0803527832031,440.51372533294676,-0.011107243510981912
2021-12-02,433.6216735839844,435.2048699703092,0.01531637022905108
2021-12-03,429.8486328125,436.3709465328942,-0.008701227363243413
2021-12-06,434.9394226074219,436.835450918879,0.011843215044358368
2021-12-07,443.93603515625,444.5048493942243,0.02068474845277124
2021-12-08,445.111572265625,445.5666294513225,0.0026479875844303002
2021-12-09,442.1064147949219,445.2159001211101,-0.006751470098624535
2021-12-10,446.2681884765625,446.4198742179919,0.009413511187280843
2021-12-13,442.3149719238281,446.09753915015983,-0.008858387523048794
2021-12-14,439.2718200683594,441.528098361038,-0.006880056178593108
2021-12-15,446.13543701171875,446.3819010022353,0.015624988059309786
2021-12-16,442.2012023925781,448.28743690413575,-0.008818475944194715
2021-12-17,437.4949645996094,442.128009512338,-0.010642752139761624
2021-12-20,432.84283447265625,433.2423829997839,-0.010633562677025754
2021-12-21,440.5296936035156,440.67238950816954,0.01775900747028536
2021-12-22,444.9344177246094,445.0485744466195,0.009998699713209547
2021-12-23,447.7028503417969,449.2154850278875,0.006222113882187852
2021-12-27,454.038818359375,454.0863739852132,0.014152172613466574
2021-12-28,453.6677551269531,455.51336621916977,-0.0008172500178788011
2021-12-29,454.2481384277344,455.2755780664435,0.0012793135377646703
2021-12-30,452.9923095703125,455.69412511630117,-0.002764631819446972
2021-12-31,451.8507080078125,453.6582572809773,-0.002520134532930318
2022-01-03,454.46685791015625,454.60006010076347,0.005789854604584477
2022-01-04,454.3146667480469,456.62645651980097,-0.0003348784613452782
2022-01-05,445.59088134765625,454.72379721941445,-0.01920207741219293
2022-01-06,445.1722412109375,447.9121185919926,-0.000939516839870258
2022-01-07,443.4122619628906,446.37095917182285,-0.003953479316813335
2022-01-10,442.8604431152344,443.0792337967704,-0.001244482606803543
2022-01-11,446.8941345214844,446.9892747898771,0.009108267556875438
2022-01-12,448.1023864746094,450.17634006108017,0.0027036648275071684
2022-01-13,441.92816162109375,449.87189583965556,-0.013778602926198591
2022-01-14,442.10888671875,442.46087959386074,0.00040894677766933896
2022-01-18,434.2793273925781,437.58049462168793,-0.01770957237318027
2022-01-19,429.76995849609375,437.24751373310744,-0.010383567929790116
2022-01-20,425.0132751464844,436.41988962546833,-0.0110679754495977
2022-01-21,416.66998291015625,426.2595251893623,-0.01963066267389535
2022-01-24,418.439453125,418.9531873967836,0.004246694716248056
2022-01-25,413.3307800292969,418.325340272943,-0.012208870500977853
2022-01-26,412.2938232421875,422.43516251974654,-0.0025087819180460436
2022-01-27,410.25787353515625,420.10429685224346,-0.004938103828529328
2022-01-28,420.4468078613281,420.49436348392175,0.024835438838442636
2022-01-31,428.01947021484375,428.37146308619947,0.01801098786320976
2022-02-01,430.91162109375,431.5585285633514,0.006757054480382774
2022-02-02,435.0975341796875,435.83005919712076,0.009714087253698933
2022-02-03,424.87054443359375,430.93060546469786,-0.02350505103499434
2022-02-04,426.8684387207031,430.7499128698522,0.004702360079522183
2022-02-07,425.49847412109375,429.04697155726353,-0.0032093368245145193
2022-02-08,428.9993591308594,429.93168734037675,0.008227726355533926
2022-02-09,435.2782897949219,435.6017435295236,0.01463622387871033
2022-02-10,427.4582214355469,435.43998863039553,-0.01796567516165204
2022-02-11,419.029296875,429.6367849403057,-0.019718709660653477
2022-02-14,417.6593322753906,420.11381781584214,-0.003269376651766742
2022-02-15,424.3949279785156,424.56616307743894,0.016127008742818694
2022-02-16,424.87054443359375,426.2594995520665,0.0011206930708234086
2022-02-17,415.7947692871094,424.84206791545404,-0.021361271722386665
2022-02-18,413.10247802734375,417.3169286772456,-0.0064750484100163375
2022-02-22,408.6690979003906,414.31056428782017,-0.01073191366007653
2022-02-23,401.4199523925781,412.17965982281106,-0.017738423445903484
2022-02-24,407.4609375,407.89857698071773,0.015049040466015295
2022-02-25,416.4511413574219,416.536758896274,0.02206396498418184
2022-02-28,415.3856506347656,416.879268816244,-0.0025585011465769636
2022-03-01,409.05926513671875,415.8994368653212,-0.015230149352485567
2022-03-02,416.5843811035156,418.32532928258536,0.018396150895841012
2022-03-03,414.51043701171875,419.64769315408364,-0.004978448991061701
2022-03-04,411.1426696777344,412.28426594780655,-0.008124686457265606
2022-03-07,399.02252197265625,411.26632427366525,-0.029479177421740888
